Country_Name,Country_Code,Series Name,Series_Code,Year,Growth_Value,continent
Guinea,GIN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.080127099,Africa
Guinea,GIN,Urban population growth (annual %),SP.URB.GROW,2015,3.420999075,Africa
Guinea Bissau,GNB,Population growth (annual %),SP.POP.GROW,2015,2.582649543,Africa
Guinea Bissau,GNB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.880178869,Africa
Guinea Bissau,GNB,Urban population growth (annual %),SP.URB.GROW,2015,3.555964431,Africa
Guyana,GUY,Population growth (annual %),SP.POP.GROW,2015,0.520003881,South America
Guyana,GUY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.48334733,South America
Guyana,GUY,Urban population growth (annual %),SP.URB.GROW,2015,0.622053167,South America
Haiti,HTI,Population growth (annual %),SP.POP.GROW,2015,1.439893507,North America
Haiti,HTI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.605347915,North America
Haiti,HTI,Urban population growth (annual %),SP.URB.GROW,2015,3.332683828,North America
Honduras,HND,Population growth (annual %),SP.POP.GROW,2015,1.809362407,North America
Honduras,HND,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.367805376,North America
Honduras,HND,Urban population growth (annual %),SP.URB.GROW,2015,2.99648243,North America
Hungary,HUN,Population growth (annual %),SP.POP.GROW,2015,-0.237855002,Europe
Hungary,HUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.159048296,Europe
Hungary,HUN,Urban population growth (annual %),SP.URB.GROW,2015,0.150141441,Europe
Iceland,ISL,Population growth (annual %),SP.POP.GROW,2015,1.041940387,Europe
Iceland,ISL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.51955666,Europe
Iceland,ISL,Urban population growth (annual %),SP.URB.GROW,2015,1.077160783,Europe
India,IND,Population growth (annual %),SP.POP.GROW,2015,1.18779532,Asia
India,IND,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.604876249,Asia
India,IND,Urban population growth (annual %),SP.URB.GROW,2015,2.394052977,Asia
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,2015,1.110854932,Asia
Indonesia,IDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.33092545,Asia
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2015,2.390745353,Asia
Iran,IRN,Population growth (annual %),SP.POP.GROW,2015,2.261784926,Asia
Iran,IRN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.299336321,Asia
Iran,IRN,Urban population growth (annual %),SP.URB.GROW,2015,2.984144859,Asia
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2015,2.71497647,Asia
Iraq,IRQ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.174536061,Asia
Iraq,IRQ,Urban population growth (annual %),SP.URB.GROW,2015,2.94836762,Asia
Ireland,IRL,Population growth (annual %),SP.POP.GROW,2015,0.944845307,Europe
Ireland,IRL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.417687503,Europe
Ireland,IRL,Urban population growth (annual %),SP.URB.GROW,2015,1.261963534,Europe
Israel,ISR,Population growth (annual %),SP.POP.GROW,2015,1.981288976,Asia
Israel,ISR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.026908389,Asia
Israel,ISR,Urban population growth (annual %),SP.URB.GROW,2015,2.062684956,Asia
Italy,ITA,Population growth (annual %),SP.POP.GROW,2015,-0.096376133,Europe
Italy,ITA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.054477376,Europe
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,2015,0.325701454,Europe
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,2015,0.354975146,North America
Jamaica,JAM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.194792279,North America
Jamaica,JAM,Urban population growth (annual %),SP.URB.GROW,2015,0.810110476,North America
Japan,JPN,Population growth (annual %),SP.POP.GROW,2015,-0.106124994,Asia
Japan,JPN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.995531554,Asia
Japan,JPN,Urban population growth (annual %),SP.URB.GROW,2015,-0.021827026,Asia
Jordan,JOR,Population growth (annual %),SP.POP.GROW,2015,9.219917888,Asia
Jordan,JOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,6.626497788,Asia
Jordan,JOR,Urban population growth (annual %),SP.URB.GROW,2015,9.503967542,Asia
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,2015,1.461484685,Asia
Kazakhstan,KAZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.291112455,Asia
Kazakhstan,KAZ,Urban population growth (annual %),SP.URB.GROW,2015,1.589203106,Asia
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2015,2.20032212,Africa
Kenya,KEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.614218134,Africa
Kenya,KEN,Urban population growth (annual %),SP.URB.GROW,2015,3.918168605,Africa
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,2015,0.52351508,Asia
"Korea, Dem. People's Rep.",PRK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.062326046,Asia
"Korea, Dem. People's Rep.",PRK,Urban population growth (annual %),SP.URB.GROW,2015,0.816056523,Asia
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,2015,0.527288497,Asia
"Korea, Rep.",KOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.925555908,Asia
"Korea, Rep.",KOR,Urban population growth (annual %),SP.URB.GROW,2015,0.437904533,Asia
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,2015,3.837569365,Asia
Kuwait,KWT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0,Asia
Kuwait,KWT,Urban population growth (annual %),SP.URB.GROW,2015,3.837569365,Asia
Kyrgyzstan,KGZ,Population growth (annual %),SP.POP.GROW,2015,2.059025966,Asia
Kyrgyzstan,KGZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.838157093,Asia
Kyrgyzstan,KGZ,Urban population growth (annual %),SP.URB.GROW,2015,2.456733891,Asia
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,2015,1.423956165,Asia
Lao PDR,LAO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.499877336,Asia
Lao PDR,LAO,Urban population growth (annual %),SP.URB.GROW,2015,3.317448268,Asia
Latvia,LVA,Population growth (annual %),SP.POP.GROW,2015,-0.818626341,Europe
Latvia,LVA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.906016475,Europe
Latvia,LVA,Urban population growth (annual %),SP.URB.GROW,2015,-0.777437304,Europe
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,2015,1.966373269,Asia
Lebanon,LBN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.638489623,Asia
Lebanon,LBN,Urban population growth (annual %),SP.URB.GROW,2015,2.146991391,Asia
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,2015,1.104914388,Africa
Lesotho,LSO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.550960943,Africa
Lesotho,LSO,Urban population growth (annual %),SP.URB.GROW,2015,2.625329281,Africa
Liberia,LBR,Population growth (annual %),SP.POP.GROW,2015,2.035413638,Africa
Liberia,LBR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.195993409,Africa
Liberia,LBR,Urban population growth (annual %),SP.URB.GROW,2015,2.888083212,Africa
Libya,LBY,Population growth (annual %),SP.POP.GROW,2015,1.537394116,Africa
Libya,LBY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.286156711,Africa
Libya,LBY,Urban population growth (annual %),SP.URB.GROW,2015,1.867205672,Africa
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,2015,-0.940753797,Europe
Lithuania,LTU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.312339043,Europe
Lithuania,LTU,Urban population growth (annual %),SP.URB.GROW,2015,-0.759129788,Europe
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,2015,2.359951181,Europe
Luxembourg,LUX,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.598836201,Europe
Luxembourg,LUX,Urban population growth (annual %),SP.URB.GROW,2015,2.687531351,Europe
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2015,2.588187143,Africa
Madagascar,MDG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.576458874,Africa
Madagascar,MDG,Urban population growth (annual %),SP.URB.GROW,2015,4.478469017,Africa
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2015,2.759113701,Africa
Malawi,MWI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.543058956,Africa
Malawi,MWI,Urban population growth (annual %),SP.URB.GROW,2015,3.874891639,Africa
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2015,1.499409724,Asia
Malaysia,MYS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.937029435,Asia
Malaysia,MYS,Urban population growth (annual %),SP.URB.GROW,2015,2.360097086,Asia
Mali,MLI,Population growth (annual %),SP.POP.GROW,2015,3.146747167,Africa
Mali,MLI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.830641164,Africa
Mali,MLI,Urban population growth (annual %),SP.URB.GROW,2015,5.154725186,Africa
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2015,2.645957102,Africa
Mauritania,MRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.850751023,Africa
Mauritania,MRT,Urban population growth (annual %),SP.URB.GROW,2015,4.395364352,Africa
Mexico,MEX,Population growth (annual %),SP.POP.GROW,2015,1.16700885,North America
Mexico,MEX,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.232755076,North America
Mexico,MEX,Urban population growth (annual %),SP.URB.GROW,2015,1.535980297,North America
Moldova,MDA,Population growth (annual %),SP.POP.GROW,2015,-0.76704956,Europe
Moldova,MDA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.756616644,Europe
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,2015,-0.781168726,Europe
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,2015,2.110866279,Asia
Mongolia,MNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.900197201,Asia
Mongolia,MNG,Urban population growth (annual %),SP.URB.GROW,2015,2.209112005,Asia
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,2015,0.056110724,Europe
Montenegro,MNE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.918952954,Europe
Montenegro,MNE,Urban population growth (annual %),SP.URB.GROW,2015,0.566550161,Europe
Morocco,MAR,Population growth (annual %),SP.POP.GROW,2015,1.253058273,Africa
Morocco,MAR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.14812131,Africa
Morocco,MAR,Urban population growth (annual %),SP.URB.GROW,2015,2.16662594,Africa
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2015,3.043019717,Africa
Mozambique,MOZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.250434304,Africa
Mozambique,MOZ,Urban population growth (annual %),SP.URB.GROW,2015,4.57209821,Africa
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,2015,0.802515043,Asia
Myanmar,MMR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.506413158,Asia
Myanmar,MMR,Urban population growth (annual %),SP.URB.GROW,2015,1.501582168,Asia
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2015,1.754600381,Africa
Namibia,NAM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.24777136,Africa
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,2015,4.07115473,Africa
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2015,0.53827062,Asia
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.078882239,Asia
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,2015,2.579770948,Asia
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2015,0.443220089,Europe
Netherlands,NLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-4.354835105,Europe
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,2015,0.9802962,Europe
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,2015,0.524642605,Oceania
New Caledonia,NCL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.927680652,Oceania
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,2015,1.172404402,Oceania
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2015,2.036033909,Oceania
New Zealand,NZL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.597674746,Oceania
New Zealand,NZL,Urban population growth (annual %),SP.URB.GROW,2015,2.105557973,Oceania
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2015,1.437940024,North America
Nicaragua,NIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.975891056,North America
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,2015,1.775318072,North America
Niger,NER,Population growth (annual %),SP.POP.GROW,2015,3.828859384,Africa
Niger,NER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,3.795435454,Africa
Niger,NER,Urban population growth (annual %),SP.URB.GROW,2015,4.001336632,Africa
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2015,2.541187462,Africa
Nigeria,NGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.913464953,Africa
Nigeria,NGA,Urban population growth (annual %),SP.URB.GROW,2015,4.346763549,Africa
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,2015,0.133165885,Europe
North Macedonia,MKD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.157516753,Europe
North Macedonia,MKD,Urban population growth (annual %),SP.URB.GROW,2015,0.349375884,Europe
Norway,NOR,Population growth (annual %),SP.POP.GROW,2015,0.995084737,Europe
Norway,NOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.093061048,Europe
Norway,NOR,Urban population growth (annual %),SP.URB.GROW,2015,1.48833778,Europe
Oman,OMN,Population growth (annual %),SP.POP.GROW,2015,4.451607888,Asia
Oman,OMN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.809397281,Asia
Oman,OMN,Urban population growth (annual %),SP.URB.GROW,2015,5.943949572,Asia
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2015,1.296551724,Asia
Pakistan,PAK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.973505626,Asia
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,2015,1.872792953,Asia
Panama,PAN,Population growth (annual %),SP.POP.GROW,2015,1.741235434,North America
Panama,PAN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.770103523,North America
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,2015,2.229713974,North America
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2015,2.543200663,Oceania
Papua New Guinea,PNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.515618221,Oceania
Papua New Guinea,PNG,Urban population growth (annual %),SP.URB.GROW,2015,2.727790966,Oceania
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2015,1.422003571,South America
Paraguay,PRY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.721280094,South America
Paraguay,PRY,Urban population growth (annual %),SP.URB.GROW,2015,1.877359341,South America
Peru,PER,Population growth (annual %),SP.POP.GROW,2015,1.172230664,South America
Peru,PER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.362905114,South America
Peru,PER,Urban population growth (annual %),SP.URB.GROW,2015,1.410371138,South America
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2015,1.669830021,Asia
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.314887078,Asia
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,2015,2.083353285,Asia
Poland,POL,Population growth (annual %),SP.POP.GROW,2015,-0.066641101,Europe
Poland,POL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.248543034,Europe
Poland,POL,Urban population growth (annual %),SP.URB.GROW,2015,-0.273799474,Europe
Portugal,PRT,Population growth (annual %),SP.POP.GROW,2015,-0.414141102,Europe
Portugal,PRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.985892906,Europe
Portugal,PRT,Urban population growth (annual %),SP.URB.GROW,2015,0.500060471,Europe
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,2015,-1.759208258,North America
Puerto Rico,PRI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.334902146,North America
Puerto Rico,PRI,Urban population growth (annual %),SP.URB.GROW,2015,-1.788039024,North America
Qatar,QAT,Population growth (annual %),SP.POP.GROW,2015,8.651162054,Asia
Qatar,QAT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.606619181,Asia
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,2015,8.729014397,Asia
Romania,ROU,Population growth (annual %),SP.POP.GROW,2015,-0.470052228,Europe
Romania,ROU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.441853228,Europe
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,2015,-0.494176791,Europe
Russia,RUS,Population growth (annual %),SP.POP.GROW,2015,0.192557947,Europe
Russia,RUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.192056607,Europe
Russia,RUS,Urban population growth (annual %),SP.URB.GROW,2015,0.327692644,Europe
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2015,2.385955685,Africa
Rwanda,RWA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.341381693,Africa
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,2015,2.603805547,Africa
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,2015,1.924622137,Asia
Saudi Arabia,SAU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.625129509,Asia
Saudi Arabia,SAU,Urban population growth (annual %),SP.URB.GROW,2015,2.189460372,Asia
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2015,2.72463609,Africa
Senegal,SEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.940832506,Africa
Senegal,SEN,Urban population growth (annual %),SP.URB.GROW,2015,3.657856949,Africa
Republic of Serbia,SRB,Population growth (annual %),SP.POP.GROW,2015,-0.494772574,Europe
Republic of Serbia,SRB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.749521076,Europe
Republic of Serbia,SRB,Urban population growth (annual %),SP.URB.GROW,2015,-0.291665657,Europe
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2015,2.408687161,Africa
Sierra Leone,SLE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.739984136,Africa
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,2015,3.385803567,Africa
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,2015,0.095033879,Europe
Slovak Republic,SVK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.336033934,Europe
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,2015,-0.110721648,Europe
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,2015,0.075190689,Europe
Slovenia,SVN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.40829025,Europe
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,2015,0.492566224,Europe
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2015,2.52650759,Oceania
Solomon Islands,SLB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.93055984,Oceania
Solomon Islands,SLB,Urban population growth (annual %),SP.URB.GROW,2015,4.623814599,Oceania
Somalia,SOM,Population growth (annual %),SP.POP.GROW,2015,3.359150333,Africa
Somalia,SOM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.36681788,Africa
Somalia,SOM,Urban population growth (annual %),SP.URB.GROW,2015,4.676617337,Africa
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2015,2.074016859,Africa
South Africa,ZAF,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.617599118,Africa
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,2015,2.873153342,Africa
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2015,-0.169451605,Africa
South Sudan,SSD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.447568299,Africa
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,2015,1.036605467,Africa
Spain,ESP,Population growth (annual %),SP.POP.GROW,2015,-0.077588862,Europe
Spain,ESP,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.227919466,Europe
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,2015,0.219325483,Europe
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2015,0.456782306,Asia
Sri Lanka,LKA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.410307243,Asia
Sri Lanka,LKA,Urban population growth (annual %),SP.URB.GROW,2015,0.665146746,Asia
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2015,3.107511671,Africa
Sudan,SDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.797882941,Africa
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2015,3.714176088,Africa
Suriname,SUR,Population growth (annual %),SP.POP.GROW,2015,1.011747632,South America
Suriname,SUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.108823171,South America
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2015,0.961900435,South America
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2015,1.057454686,Europe
Sweden,SWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.19260482,Europe
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,2015,1.411616216,Europe
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2015,1.138337152,Europe
Switzerland,CHE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.054660953,Europe
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2015,1.168186391,Europe
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2015,-4.415743721,Asia
Syrian Arab Republic,SYR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-5.802638469,Asia
Syrian Arab Republic,SYR,Urban population growth (annual %),SP.URB.GROW,2015,-3.126994421,Asia
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2015,2.346816042,Asia
Tajikistan,TJK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.228126009,Asia
Tajikistan,TJK,Urban population growth (annual %),SP.URB.GROW,2015,2.672683193,Asia
United Republic of Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2015,3.344574305,Africa
United Republic of Tanzania,TZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.307316221,Africa
United Republic of Tanzania,TZA,Urban population growth (annual %),SP.URB.GROW,2015,5.625505692,Africa
Thailand,THA,Population growth (annual %),SP.POP.GROW,2015,0.475496517,Asia
Thailand,THA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.950077568,Asia
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2015,2.062649241,Asia
East Timor,TLS,Population growth (annual %),SP.POP.GROW,2015,1.755472386,Asia
East Timor,TLS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.250525211,Asia
East Timor,TLS,Urban population growth (annual %),SP.URB.GROW,2015,2.973230166,Asia
Togo,TGO,Population growth (annual %),SP.POP.GROW,2015,2.504545741,Africa
Togo,TGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.638517327,Africa
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,2015,3.812321151,Africa
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,2015,0.653834662,North America
Trinidad and Tobago,TTO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.855436453,North America
Trinidad and Tobago,TTO,Urban population growth (annual %),SP.URB.GROW,2015,0.477664656,North America
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,2015,1.120928168,Africa
Tunisia,TUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,0.235813031,Africa
Tunisia,TUN,Urban population growth (annual %),SP.URB.GROW,2015,1.53909907,Africa
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,2015,1.33411577,Asia
Turkiye,TUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.669256386,Asia
Turkiye,TUR,Urban population growth (annual %),SP.URB.GROW,2015,2.062196295,Asia
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2015,1.807271728,Asia
Turkmenistan,TKM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.013377237,Asia
Turkmenistan,TKM,Urban population growth (annual %),SP.URB.GROW,2015,2.597396269,Asia
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2015,3.091309156,Africa
Uganda,UGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.380470213,Africa
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,2015,5.644021762,Africa
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,2015,-0.26124968,Europe
Ukraine,UKR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.561390717,Europe
Ukraine,UKR,Urban population growth (annual %),SP.URB.GROW,2015,-0.126495181,Europe
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,2015,0.911950036,Asia
United Arab Emirates,ARE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.153691465,Asia
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,2015,1.261559374,Asia
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2015,0.792367506,Europe
United Kingdom,GBR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.698702084,Europe
United Kingdom,GBR,Urban population growth (annual %),SP.URB.GROW,2015,1.108747983,Europe
United States of America,USA,Population growth (annual %),SP.POP.GROW,2015,0.736217309,North America
United States of America,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.284256234,North America
United States of America,USA,Urban population growth (annual %),SP.URB.GROW,2015,0.966674782,North America
Uruguay,URY,Population growth (annual %),SP.POP.GROW,2015,0.328384513,South America
Uruguay,URY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-1.66974905,South America
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,2015,0.433656929,South America
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2015,1.744258375,Asia
Uzbekistan,UZB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.947505879,Asia
Uzbekistan,UZB,Urban population growth (annual %),SP.URB.GROW,2015,1.547412369,Asia
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2015,2.383501228,Oceania
Vanuatu,VUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,2.250397218,Oceania
Vanuatu,VUT,Urban population growth (annual %),SP.URB.GROW,2015,2.784712924,Oceania
Venezuela,VEN,Population growth (annual %),SP.POP.GROW,2015,1.108184995,South America
Venezuela,VEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,1.023790313,South America
Venezuela,VEN,Urban population growth (annual %),SP.URB.GROW,2015,1.119531254,South America
Viet Nam,VNM,Population growth (annual %),SP.POP.GROW,2015,1.042270946,Asia
Viet Nam,VNM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2015,-0.00075218,Asia
