Country_Name,Country_Code,Series_Name,Series_Code,Year,Value,continent
South Sudan,SSD,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Africa
South Sudan,SSD,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0,Africa
Spain,ESP,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,71.31594849,Europe
Spain,ESP,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,28.68404579,Europe
Spain,ESP,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Europe
Spain,ESP,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,22.29697418,Europe
Sri Lanka,LKA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,43.95829391,Asia
Sri Lanka,LKA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,54.67240906,Asia
Sri Lanka,LKA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,1.36929429,Asia
Sri Lanka,LKA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,48.93215179,Asia
St. Kitts and Nevis,KNA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,37.83431625,North America
St. Kitts and Nevis,KNA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,62.16568375,North America
St. Kitts and Nevis,KNA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,North America
St. Kitts and Nevis,KNA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,57.08949661,North America
St. Lucia,LCA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,43.47488022,North America
St. Lucia,LCA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,55.62035751,North America
St. Lucia,LCA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.90476263,North America
St. Lucia,LCA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,49.56113434,North America
St. Martin (French part),MAF,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,0,North America
St. Martin (French part),MAF,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,0,North America
St. Martin (French part),MAF,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,North America
St. Martin (French part),MAF,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0,North America
St. Vincent and the Grenadines,VCT,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,61.38366318,North America
St. Vincent and the Grenadines,VCT,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,37.03865433,North America
St. Vincent and the Grenadines,VCT,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,1.57768023,North America
St. Vincent and the Grenadines,VCT,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,33.55331802,North America
Sudan,SDN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,31.14130402,Africa
Sudan,SDN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,66.92119598,Africa
Sudan,SDN,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,1.9375,Africa
Sudan,SDN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,63.22554398,Africa
Suriname,SUR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,54.47964859,South America
Suriname,SUR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,45.21304321,South America
Suriname,SUR,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.30730921,South America
Suriname,SUR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,21.99853134,South America
Sweden,SWE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,83.96099091,Europe
Sweden,SWE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,16.03900909,Europe
Sweden,SWE,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Europe
Sweden,SWE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,14.90281487,Europe
Switzerland,CHE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,31.81682968,Europe
Switzerland,CHE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,68.1831665,Europe
Switzerland,CHE,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Europe
Switzerland,CHE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,25.85814857,Europe
Syrian Arab Republic,SYR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,0,Asia
Syrian Arab Republic,SYR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,0,Asia
Syrian Arab Republic,SYR,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Asia
Syrian Arab Republic,SYR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0,Asia
Tajikistan,TJK,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,29.60548019,Asia
Tajikistan,TJK,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,62.9108963,Asia
Tajikistan,TJK,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,7.48362398,Asia
Tajikistan,TJK,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,62.57888794,Asia
United Republic of Tanzania,TZA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,34.44834518,Africa
United Republic of Tanzania,TZA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,27.7083168,Africa
United Republic of Tanzania,TZA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,37.84333801,Africa
United Republic of Tanzania,TZA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,25.82907295,Africa
Thailand,THA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,71.35247803,Asia
Thailand,THA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,28.36871147,Asia
Thailand,THA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.2788088,Asia
Thailand,THA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,11.91061687,Asia
East Timor,TLS,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,57.43532562,Asia
East Timor,TLS,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,11.28427601,Asia
East Timor,TLS,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,31.28039742,Asia
East Timor,TLS,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,7.35929489,Asia
Togo,TGO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,19.02897072,Africa
Togo,TGO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,65.43901062,Africa
Togo,TGO,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,15.53202152,Africa
Togo,TGO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,57.51215363,Africa
Tonga,TON,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,61.81494522,Oceania
Tonga,TON,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,11.20545292,Oceania
Tonga,TON,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,26.97960091,Oceania
Tonga,TON,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,6.65115023,Oceania
Trinidad and Tobago,TTO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,51.4764328,North America
Trinidad and Tobago,TTO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,48.41680527,North America
Trinidad and Tobago,TTO,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.10676008,North America
Trinidad and Tobago,TTO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,41.30602264,North America
Tunisia,TUN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,53.9944458,Africa
Tunisia,TUN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,45.97425461,Africa
Tunisia,TUN,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.03129901,Africa
Tunisia,TUN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,39.49699783,Africa
Turkiye,TUR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,78.13336182,Asia
Turkiye,TUR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,21.86663818,Asia
Turkiye,TUR,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Asia
Turkiye,TUR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,16.94873238,Asia
Turkmenistan,TKM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,23.94773293,Asia
Turkmenistan,TKM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,75.80947113,Asia
Turkmenistan,TKM,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.24279439,Asia
Turkmenistan,TKM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,71.07138062,Asia
Turks and Caicos Islands,TCA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,0,North America
Turks and Caicos Islands,TCA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,0,North America
Turks and Caicos Islands,TCA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,North America
Turks and Caicos Islands,TCA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0,North America
Tuvalu,TUV,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,74.97462463,Oceania
Tuvalu,TUV,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,1.28098273,Oceania
Tuvalu,TUV,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,23.74439049,Oceania
Tuvalu,TUV,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0.25629672,Oceania
Uganda,UGA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,15.15355301,Africa
Uganda,UGA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,41.92140961,Africa
Uganda,UGA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,42.92503738,Africa
Uganda,UGA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,39.4708519,Africa
Ukraine,UKR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,47.33811951,Europe
Ukraine,UKR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,50.93694305,Europe
Ukraine,UKR,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,1.72493994,Europe
Ukraine,UKR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,48.28535843,Europe
United Arab Emirates,ARE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,71.25105286,Asia
United Arab Emirates,ARE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,28.74894524,Asia
United Arab Emirates,ARE,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Asia
United Arab Emirates,ARE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,17.78964996,Asia
United Kingdom,GBR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,80.38491821,Europe
United Kingdom,GBR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,19.60447311,Europe
United Kingdom,GBR,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.01057366,Europe
United Kingdom,GBR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,15.73070431,Europe
United States of America,USA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,51.37291336,North America
United States of America,USA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,48.62708664,North America
United States of America,USA,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,North America
United States of America,USA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,11.76172638,North America
Uruguay,URY,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,68.40409851,South America
Uruguay,URY,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,31.57613945,South America
Uruguay,URY,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.01976316,South America
Uruguay,URY,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,16.92112732,South America
Uzbekistan,UZB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,49.78010941,Asia
Uzbekistan,UZB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,48.84342957,Asia
Uzbekistan,UZB,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,1.37646008,Asia
Uzbekistan,UZB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,48.41368866,Asia
Vanuatu,VUT,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,48.57041931,Oceania
Vanuatu,VUT,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,10.44975376,Oceania
Vanuatu,VUT,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,40.97982788,Oceania
Vanuatu,VUT,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,7.64015007,Oceania
Venezuela,VEN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,45.26837921,South America
Venezuela,VEN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,54.72463608,South America
Venezuela,VEN,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0.00698453,South America
Venezuela,VEN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,24.98777771,South America
Viet Nam,VNM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,41.80939484,Asia
Viet Nam,VNM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,56.02964401,Asia
Viet Nam,VNM,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,2.16096139,Asia
Viet Nam,VNM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,43.47938538,Asia
Virgin Islands (U.S.),VIR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,0,North America
Virgin Islands (U.S.),VIR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,0,North America
Virgin Islands (U.S.),VIR,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,North America
Virgin Islands (U.S.),VIR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0,North America
West Bank and Gaza,PSE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,0,Asia
West Bank and Gaza,PSE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,0,Asia
West Bank and Gaza,PSE,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,0,Asia
West Bank and Gaza,PSE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,0,Asia
Yemen,YEM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,10.18244267,Asia
Yemen,YEM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,82.03360748,Asia
Yemen,YEM,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,7.78418827,Asia
Yemen,YEM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,80.95723724,Asia
Zambia,ZMB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,47.1362648,Africa
Zambia,ZMB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,16.50354195,Africa
Zambia,ZMB,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,36.36019516,Africa
Zambia,ZMB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,12.24888039,Africa
Zimbabwe,ZWE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2015,20.81796074,Africa
Zimbabwe,ZWE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2015,54.92579651,Africa
Zimbabwe,ZWE,External health expenditure,SH.XPD.EHEX.CH.ZS,2015,24.25624466,Africa
Zimbabwe,ZWE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2015,25.78641701,Africa
Afghanistan,AFG,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,7.63642311,Asia
Afghanistan,AFG,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,76.23153687,Asia
Afghanistan,AFG,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,16.13204002,Asia
Afghanistan,AFG,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,74.81396484,Asia
Albania,ALB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,0,Europe
Albania,ALB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,0,Europe
Albania,ALB,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Europe
Albania,ALB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,0,Europe
Algeria,DZA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,62.58589172,Africa
Algeria,DZA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,37.37420654,Africa
Algeria,DZA,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.03990048,Africa
Algeria,DZA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,35.80471802,Africa
American Samoa,ASM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,0,Oceania
American Samoa,ASM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,0,Oceania
American Samoa,ASM,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Oceania
American Samoa,ASM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,0,Oceania
Andorra,AND,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,73.17180634,Europe
Andorra,AND,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,26.82819366,Europe
Andorra,AND,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Europe
Andorra,AND,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,10.92510986,Europe
Angola,AGO,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,42.0608139,Africa
Angola,AGO,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,53.7756424,Africa
Angola,AGO,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,4.16354322,Africa
Angola,AGO,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,37.14461899,Africa
Antigua and Barbuda,ATG,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,60.22308731,North America
Antigua and Barbuda,ATG,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,39.63380051,North America
Antigua and Barbuda,ATG,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.14311191,North America
Antigua and Barbuda,ATG,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,23.16624641,North America
Argentina,ARG,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,66.26877594,South America
Argentina,ARG,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,33.44421768,South America
Argentina,ARG,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.28700885,South America
Argentina,ARG,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,24.21057701,South America
Armenia,ARM,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,19.2535038,Asia
Armenia,ARM,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,79.64311218,Asia
Armenia,ARM,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,1.10338724,Asia
Armenia,ARM,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,77.84781647,Asia
Aruba,ABW,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,0,North America
Aruba,ABW,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,0,North America
Aruba,ABW,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,North America
Aruba,ABW,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,0,North America
Australia,AUS,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,75.08813477,Oceania
Australia,AUS,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,24.91186714,Oceania
Australia,AUS,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Oceania
Australia,AUS,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,13.76970959,Oceania
Austria,AUT,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,76.37210083,Europe
Austria,AUT,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,23.62789726,Europe
Austria,AUT,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Europe
Austria,AUT,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,16.80412865,Europe
Azerbaijan,AZE,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,34.49891281,Asia
Azerbaijan,AZE,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,65.19860077,Asia
Azerbaijan,AZE,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.30248988,Asia
Azerbaijan,AZE,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,65.19860077,Asia
Bahamas,BHS,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,60.55469513,North America
Bahamas,BHS,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,39.07104874,North America
Bahamas,BHS,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.37425613,North America
Bahamas,BHS,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,21.73471069,North America
Bahrain,BHR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,62.69708411,Asia
Bahrain,BHR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,37.30291589,Asia
Bahrain,BHR,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Asia
Bahrain,BHR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,26.55539133,Asia
Bangladesh,BGD,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,18.04669762,Asia
Bangladesh,BGD,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,76.54676819,Asia
Bangladesh,BGD,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,5.40653753,Asia
Bangladesh,BGD,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,74.00198364,Asia
Barbados,BRB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,52.072052,North America
Barbados,BRB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,47.1477623,North America
Barbados,BRB,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.78018254,North America
Barbados,BRB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,40.58887482,North America
Belarus,BLR,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,70.88408661,Europe
Belarus,BLR,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,28.8170166,Europe
Belarus,BLR,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.29889509,Europe
Belarus,BLR,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,24.76618576,Europe
Belgium,BEL,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,79.17035675,Europe
Belgium,BEL,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,20.82964134,Europe
Belgium,BEL,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Europe
Belgium,BEL,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,16.04221725,Europe
Belize,BLZ,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,71.84806824,North America
Belize,BLZ,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,27.28178787,North America
Belize,BLZ,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.87014693,North America
Belize,BLZ,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,21.92298698,North America
Benin,BEN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,33.54507828,Africa
Benin,BEN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,46.39199448,Africa
Benin,BEN,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,20.06292725,Africa
Benin,BEN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,41.16567612,Africa
Bermuda,BMU,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,0,North America
Bermuda,BMU,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,0,North America
Bermuda,BMU,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,North America
Bermuda,BMU,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,0,North America
Bhutan,BTN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,78.00773621,Asia
Bhutan,BTN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,16.85573196,Asia
Bhutan,BTN,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,5.13653231,Asia
Bhutan,BTN,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,15.42465878,Asia
Bolivia,BOL,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,71.89373016,South America
Bolivia,BOL,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,25.28781509,South America
Bolivia,BOL,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,2.81845069,South America
Bolivia,BOL,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,21.2695961,South America
Bosnia and Herzegovina,BIH,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,69.46118164,Europe
Bosnia and Herzegovina,BIH,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,29.15570259,Europe
Bosnia and Herzegovina,BIH,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,1.38311899,Europe
Bosnia and Herzegovina,BIH,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,28.86445999,Europe
Botswana,BWA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,74.70545959,Africa
Botswana,BWA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,19.63069725,Africa
Botswana,BWA,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,5.66384554,Africa
Botswana,BWA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,4.64429998,Africa
Brazil,BRA,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,44.75121689,South America
Brazil,BRA,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,55.10334778,South America
Brazil,BRA,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0.14543335,South America
Brazil,BRA,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,22.39249039,South America
British Virgin Islands,VGB,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,0,North America
British Virgin Islands,VGB,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,0,North America
British Virgin Islands,VGB,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,North America
British Virgin Islands,VGB,Out-of-pocket expenditure,SH.XPD.OOPC.CH.ZS,2020,0,North America
Brunei Darussalam,BRN,Domestic government health expenditure,SH.XPD.GHED.CH.ZS,2020,94.04349518,Asia
Brunei Darussalam,BRN,Domestic private health expenditure,SH.XPD.PVTD.CH.ZS,2020,5.95650768,Asia
Brunei Darussalam,BRN,External health expenditure,SH.XPD.EHEX.CH.ZS,2020,0,Asia
